Supplier_ID,Order_Date,Delivery_Date,Lead_Time,Order_Quantity,Received_Quantity,Order_Status,Payment_Status,Order_Completion_Date,Ingredient_Name
101,6/19/2023,7/9/2023,20,59,59,Delivered,Paid,7/9/2023,Tomatoes
106,6/15/2023,7/10/2023,25,63,63,Delivered,Paid,7/10/2023,Palm Oil
105,1/17/2023,2/11/2023,25,85,85,Delivered,Paid,2/11/2023,Dairy
102,9/18/2023,10/9/2023,21,42,42,Delivered,Paid,10/9/2023,Dairy
104,3/26/2023,3/31/2023,5,34,34,Delivered,Paid,3/31/2023,Palm Oil
102,5/3/2023,5/14/2023,11,62,62,Delivered,Paid,5/14/2023,Dairy
102,12/11/2023,12/16/2023,5,99,99,Delivered,Paid,12/16/2023,Tomatoes
102,6/13/2023,6/25/2023,12,33,33,Delivered,Paid,6/25/2023,Palm Oil
103,7/23/2023,8/7/2023,15,88,88,Delivered,Paid,8/7/2023,Palm Oil
107,12/25/2023,1/20/2024,26,60,60,Delivered,Paid,1/20/2024,Tomatoes
109,1/30/2023,2/2/2023,3,14,14,Delivered,Paid,2/2/2023,Fruits
104,2/26/2023,3/10/2023,12,39,39,Delivered,Paid,3/10/2023,Palm Oil
105,12/6/2023,12/27/2023,21,84,84,Delivered,Paid,12/27/2023,Proteins
110,1/4/2023,1/25/2023,21,27,27,Delivered,Paid,1/25/2023,Proteins
102,5/23/2023,6/12/2023,20,30,30,Delivered,Paid,6/12/2023,Tomatoes
101,7/2/2023,7/12/2023,10,24,24,Delivered,Paid,7/12/2023,Fruits
108,8/8/2023,8/23/2023,15,81,81,Delivered,Paid,8/23/2023,Dairy
102,10/26/2023,11/14/2023,19,94,94,Delivered,Paid,11/14/2023,Proteins
103,8/28/2023,9/22/2023,25,81,81,Delivered,Paid,9/22/2023,Proteins
102,6/26/2023,7/11/2023,15,94,94,Delivered,Paid,7/11/2023,Dairy
107,12/12/2023,12/23/2023,11,64,64,Delivered,Paid,12/23/2023,Dairy
106,1/8/2023,1/11/2023,3,82,82,Delivered,Paid,1/11/2023,Fruits
109,1/11/2023,1/30/2023,19,43,43,Delivered,Paid,1/30/2023,Palm Oil
105,6/8/2023,6/24/2023,16,29,29,Delivered,Paid,6/24/2023,Dairy
105,3/25/2023,4/7/2023,13,96,96,Delivered,Paid,4/7/2023,Palm Oil
107,6/12/2023,6/29/2023,17,32,32,Delivered,Paid,6/29/2023,Proteins
103,8/13/2023,8/27/2023,14,15,15,Delivered,Paid,8/27/2023,Proteins
110,8/20/2023,9/6/2023,17,17,17,Delivered,Paid,9/6/2023,Dairy
102,3/10/2023,3/20/2023,10,72,72,Delivered,Paid,3/20/2023,Dairy
106,9/5/2023,9/30/2023,25,100,100,Delivered,Paid,9/30/2023,Dairy
102,10/7/2023,10/11/2023,4,46,46,Delivered,Paid,10/11/2023,Tomatoes
109,8/7/2023,9/1/2023,25,97,97,Delivered,Paid,9/1/2023,Palm Oil
110,11/7/2023,11/9/2023,2,7,7,Delivered,Paid,11/9/2023,Tomatoes
106,7/28/2023,8/2/2023,5,90,90,Delivered,Paid,8/2/2023,Palm Oil
108,8/4/2023,9/3/2023,30,64,64,Delivered,Paid,9/3/2023,Dairy
101,7/7/2023,7/12/2023,5,94,94,Delivered,Paid,7/12/2023,Palm Oil
103,4/14/2023,5/3/2023,19,25,0,Cancelled,Cancelled,Cancelled ,Tomatoes
103,7/28/2023,8/20/2023,23,68,68,Delivered,Paid,8/20/2023,Proteins
109,8/8/2023,8/22/2023,14,13,13,Delivered,Paid,8/22/2023,Proteins
102,4/12/2023,4/28/2023,16,85,85,Delivered,Paid,4/28/2023,Palm Oil
101,7/21/2023,8/6/2023,16,40,40,Delivered,Paid,8/6/2023,Dairy
105,5/26/2023,6/15/2023,20,97,97,Delivered,Paid,6/15/2023,Vegetables
103,11/16/2023,11/20/2023,4,30,30,Delivered,Paid,11/20/2023,Dairy
110,11/5/2023,11/22/2023,17,97,97,Delivered,Paid,11/22/2023,Dairy
103,10/3/2023,10/8/2023,5,54,54,Delivered,Paid,10/8/2023,Proteins
107,9/21/2023,10/21/2023,30,34,34,Delivered,Paid,10/21/2023,Proteins
103,8/15/2023,9/10/2023,26,92,92,Delivered,Paid,9/10/2023,Proteins
106,12/3/2023,12/30/2023,27,6,6,Delivered,Paid,12/30/2023,Dairy
108,3/20/2023,4/7/2023,18,100,100,Delivered,Paid,4/7/2023,Proteins
104,2/18/2023,2/19/2023,1,3,3,Delivered,Paid,2/19/2023,Proteins
104,6/22/2023,7/12/2023,20,68,68,Delivered,Paid,7/12/2023,Proteins
102,9/3/2023,9/28/2023,25,55,55,Delivered,Paid,9/28/2023,Proteins
106,4/29/2023,5/25/2023,26,3,3,Delivered,Paid,5/25/2023,Dairy
107,10/31/2023,11/24/2023,24,83,83,Delivered,Paid,11/24/2023,Vegetables
109,4/15/2023,5/13/2023,28,1,1,Delivered,Paid,5/13/2023,Palm Oil
107,5/30/2023,6/17/2023,18,36,36,Delivered,Paid,6/17/2023,Dairy
103,5/1/2023,5/18/2023,17,12,12,Delivered,Paid,5/18/2023,Dairy
109,1/30/2023,2/12/2023,13,64,64,Delivered,Paid,2/12/2023,Tomatoes
108,11/9/2023,11/25/2023,16,71,71,Delivered,Paid,11/25/2023,Proteins
106,1/26/2023,2/6/2023,11,75,75,Delivered,Paid,2/6/2023,Proteins
103,8/10/2023,8/11/2023,1,89,89,Delivered,Paid,8/11/2023,Proteins
101,11/15/2023,11/20/2023,5,27,27,Delivered,Paid,11/20/2023,Palm Oil
104,8/31/2023,9/6/2023,6,78,78,Delivered,Paid,9/6/2023,Proteins
103,10/6/2023,10/26/2023,20,52,52,Delivered,Paid,10/26/2023,Dairy
106,12/4/2023,12/22/2023,18,87,87,Delivered,Paid,12/22/2023,Proteins
108,6/29/2023,7/19/2023,20,75,75,Delivered,Paid,7/19/2023,Proteins
101,5/31/2023,6/19/2023,19,92,92,Delivered,Paid,6/19/2023,Tomatoes
110,1/25/2023,2/1/2023,7,45,45,Delivered,Paid,2/1/2023,Proteins
102,8/7/2023,8/26/2023,19,15,15,Delivered,Paid,8/26/2023,Palm Oil
101,4/15/2023,4/23/2023,8,25,25,Delivered,Paid,4/23/2023,Proteins
106,1/2/2023,1/23/2023,21,84,84,Delivered,Paid,1/23/2023,Palm Oil
106,9/29/2023,10/17/2023,18,35,35,Delivered,Paid,10/17/2023,Dairy
110,4/7/2023,4/19/2023,12,87,87,Delivered,Paid,4/19/2023,Palm Oil
108,2/17/2023,3/11/2023,22,57,57,Delivered,Paid,3/11/2023,Tomatoes
102,11/25/2023,12/18/2023,23,82,82,Delivered,Paid,12/18/2023,Proteins
106,1/5/2023,1/8/2023,3,84,84,Delivered,Paid,1/8/2023,Fruits
105,5/24/2023,6/19/2023,26,54,0,Cancelled,Cancelled,Cancelled ,Dairy
106,6/9/2023,7/1/2023,22,51,0,Cancelled,Cancelled,Cancelled ,Vegetables
105,11/28/2023,12/22/2023,24,58,58,Delivered,Paid,12/22/2023,Proteins
107,6/5/2023,6/12/2023,7,31,31,Delivered,Paid,6/12/2023,Vegetables
110,5/17/2023,6/2/2023,16,4,4,Delivered,Paid,6/2/2023,Dairy
108,9/2/2023,9/14/2023,12,39,39,Delivered,Paid,9/14/2023,Dairy
108,9/2/2023,9/4/2023,2,10,10,Delivered,Paid,9/4/2023,Palm Oil
110,3/16/2023,3/17/2023,1,44,44,Delivered,Paid,3/17/2023,Vegetables
106,7/10/2023,7/30/2023,20,41,41,Delivered,Paid,7/30/2023,Fruits
108,8/1/2023,8/30/2023,29,89,89,Delivered,Paid,8/30/2023,Tomatoes
105,1/30/2023,2/25/2023,26,86,86,Delivered,Paid,2/25/2023,Proteins
109,7/25/2023,8/14/2023,20,37,37,Delivered,Paid,8/14/2023,Fruits
104,12/11/2023,12/15/2023,4,39,39,Delivered,Paid,12/15/2023,Tomatoes
107,9/10/2023,9/15/2023,5,9,9,Delivered,Paid,9/15/2023,Proteins
102,7/15/2023,7/27/2023,12,83,83,Delivered,Paid,7/27/2023,Dairy
101,8/11/2023,9/10/2023,30,17,17,Delivered,Paid,9/10/2023,Proteins
110,1/30/2023,2/3/2023,4,28,28,Delivered,Paid,2/3/2023,Fruits
101,12/21/2023,12/24/2023,3,53,53,Delivered,Paid,12/24/2023,Proteins
109,6/9/2023,6/27/2023,18,65,65,Delivered,Paid,6/27/2023,Dairy
101,4/19/2023,5/8/2023,19,30,30,Delivered,Paid,5/8/2023,Dairy
109,7/3/2023,7/31/2023,28,73,73,Delivered,Paid,7/31/2023,Palm Oil
110,12/24/2023,1/5/2024,12,52,52,Delivered,Paid,1/5/2024,Fruits
109,10/13/2023,10/21/2023,8,93,93,Delivered,Paid,10/21/2023,Proteins
102,3/21/2023,3/22/2023,1,82,82,Delivered,Paid,3/22/2023,Palm Oil
108,12/14/2023,1/9/2024,26,34,34,Delivered,Paid,1/9/2024,Proteins
103,8/18/2023,8/30/2023,12,22,22,Delivered,Paid,8/30/2023,Dairy
110,9/9/2023,9/18/2023,9,71,71,Delivered,Paid,9/18/2023,Tomatoes
103,11/15/2023,12/15/2023,30,92,92,Delivered,Paid,12/15/2023,Proteins
101,11/27/2023,12/19/2023,22,91,91,Delivered,Paid,12/19/2023,Proteins
110,6/26/2023,6/30/2023,4,12,12,Delivered,Paid,6/30/2023,Tomatoes
108,5/20/2023,6/7/2023,18,32,32,Delivered,Paid,6/7/2023,Tomatoes
109,3/1/2023,3/12/2023,11,11,11,Delivered,Paid,3/12/2023,Proteins
110,4/13/2023,4/28/2023,15,46,46,Delivered,Paid,4/28/2023,Vegetables
102,9/20/2023,10/17/2023,27,11,11,Delivered,Paid,10/17/2023,Palm Oil
101,11/8/2023,11/9/2023,1,48,48,Delivered,Paid,11/9/2023,Palm Oil
101,10/11/2023,10/28/2023,17,90,90,Delivered,Paid,10/28/2023,Proteins
101,8/10/2023,8/19/2023,9,78,78,Delivered,Paid,8/19/2023,Dairy
110,5/2/2023,5/18/2023,16,89,89,Delivered,Paid,5/18/2023,Tomatoes
109,12/30/2023,1/11/2024,12,34,34,Delivered,Paid,1/11/2024,Fruits
106,4/22/2023,5/4/2023,12,82,82,Delivered,Paid,5/4/2023,Fruits
110,1/26/2023,1/30/2023,4,34,34,Delivered,Paid,1/30/2023,Proteins
105,7/4/2023,7/9/2023,5,41,41,Delivered,Paid,7/9/2023,Dairy
102,5/8/2023,5/14/2023,6,28,28,Delivered,Paid,5/14/2023,Fruits
108,8/21/2023,9/13/2023,23,9,9,Delivered,Paid,9/13/2023,Fruits
107,5/17/2023,6/3/2023,17,8,8,Delivered,Paid,6/3/2023,Proteins
108,3/25/2023,4/20/2023,26,39,39,Delivered,Paid,4/20/2023,Palm Oil
108,3/28/2023,4/27/2023,30,76,76,Delivered,Paid,4/27/2023,Proteins
105,10/1/2023,10/14/2023,13,9,9,Delivered,Paid,10/14/2023,Dairy
104,7/12/2023,7/19/2023,7,38,38,Delivered,Paid,7/19/2023,Proteins
101,5/14/2023,6/13/2023,30,91,91,Delivered,Paid,6/13/2023,Proteins
106,9/22/2023,10/2/2023,10,85,85,Delivered,Paid,10/2/2023,Palm Oil
101,5/20/2023,6/17/2023,28,81,81,Delivered,Paid,6/17/2023,Dairy
104,7/15/2023,8/13/2023,29,69,69,Delivered,Paid,8/13/2023,Proteins
106,6/15/2023,7/11/2023,26,49,49,Delivered,Paid,7/11/2023,Tomatoes
105,8/23/2023,9/19/2023,27,54,54,Delivered,Paid,9/19/2023,Tomatoes
103,12/20/2023,1/14/2024,25,19,19,Delivered,Paid,1/14/2024,Proteins
102,7/4/2023,7/17/2023,13,23,23,Delivered,Paid,7/17/2023,Tomatoes
103,4/9/2023,4/11/2023,2,97,97,Delivered,Paid,4/11/2023,Dairy
107,10/25/2023,11/17/2023,23,100,100,Delivered,Paid,11/17/2023,Proteins
109,12/20/2023,12/21/2023,1,83,83,Delivered,Paid,12/21/2023,Tomatoes
110,11/8/2023,12/7/2023,29,80,80,Delivered,Paid,12/7/2023,Dairy
105,1/30/2023,3/1/2023,30,53,53,Delivered,Paid,3/1/2023,Proteins
101,8/7/2023,8/8/2023,1,47,47,Delivered,Paid,8/8/2023,Dairy
106,3/3/2023,3/15/2023,12,64,64,Delivered,Paid,3/15/2023,Proteins
104,11/11/2023,11/25/2023,14,28,28,Delivered,Paid,11/25/2023,Tomatoes
107,3/13/2023,3/22/2023,9,81,81,Delivered,Paid,3/22/2023,Vegetables
107,4/16/2023,5/16/2023,30,39,39,Delivered,Paid,5/16/2023,Tomatoes
102,9/2/2023,9/7/2023,5,26,26,Delivered,Paid,9/7/2023,Fruits
104,8/24/2023,9/12/2023,19,64,64,Delivered,Paid,9/12/2023,Tomatoes
108,6/22/2023,6/28/2023,6,66,66,Delivered,Paid,6/28/2023,Proteins
104,7/20/2023,7/26/2023,6,92,92,Delivered,Paid,7/26/2023,Palm Oil
108,11/5/2023,11/25/2023,20,3,3,Delivered,Paid,11/25/2023,Proteins
103,2/17/2023,3/15/2023,26,60,60,Delivered,Paid,3/15/2023,Dairy
101,12/29/2023,1/8/2024,10,57,57,Delivered,Paid,1/8/2024,Palm Oil
108,11/20/2023,12/15/2023,25,34,0,Cancelled,Cancelled,Cancelled ,Tomatoes
102,11/5/2023,12/1/2023,26,48,48,Delivered,Paid,12/1/2023,Proteins
110,9/5/2023,9/17/2023,12,54,54,Delivered,Paid,9/17/2023,Vegetables
108,3/17/2023,4/14/2023,28,18,18,Delivered,Paid,4/14/2023,Fruits
105,1/19/2023,2/18/2023,30,15,0,Cancelled,Cancelled,Cancelled ,Fruits
102,3/3/2023,3/24/2023,21,65,65,Delivered,Paid,3/24/2023,Palm Oil
103,8/28/2023,9/15/2023,18,57,57,Delivered,Paid,9/15/2023,Proteins
103,4/23/2023,4/28/2023,5,7,7,Delivered,Paid,4/28/2023,Proteins
103,6/2/2023,6/3/2023,1,80,80,Delivered,Paid,6/3/2023,Proteins
110,7/28/2023,8/12/2023,15,80,80,Delivered,Paid,8/12/2023,Fruits
105,3/2/2023,3/16/2023,14,70,70,Delivered,Paid,3/16/2023,Tomatoes
103,6/9/2023,6/28/2023,19,55,55,Delivered,Paid,6/28/2023,Proteins
107,3/31/2023,4/6/2023,6,91,0,Cancelled,Cancelled,Cancelled ,Tomatoes
105,6/12/2023,7/5/2023,23,63,63,Delivered,Paid,7/5/2023,Dairy
110,8/15/2023,8/31/2023,16,36,36,Delivered,Paid,8/31/2023,Dairy
101,8/25/2023,8/27/2023,2,98,98,Delivered,Paid,8/27/2023,Proteins
107,9/29/2023,10/6/2023,7,60,60,Delivered,Paid,10/6/2023,Tomatoes
108,7/22/2023,7/28/2023,6,81,81,Delivered,Paid,7/28/2023,Proteins
109,5/29/2023,6/3/2023,5,57,57,Delivered,Paid,6/3/2023,Dairy
101,10/12/2023,10/28/2023,16,29,29,Delivered,Paid,10/28/2023,Tomatoes
109,10/20/2023,10/28/2023,8,93,93,Delivered,Paid,10/28/2023,Dairy
108,8/13/2023,9/12/2023,30,66,66,Delivered,Paid,9/12/2023,Palm Oil
108,2/5/2023,2/7/2023,2,66,66,Delivered,Paid,2/7/2023,Dairy
102,7/13/2023,7/21/2023,8,5,5,Delivered,Paid,7/21/2023,Proteins
107,9/24/2023,10/18/2023,24,95,95,Delivered,Paid,10/18/2023,Palm Oil
108,10/13/2023,11/6/2023,24,86,86,Delivered,Paid,11/6/2023,Proteins
105,8/24/2023,9/8/2023,15,92,92,Delivered,Paid,9/8/2023,Palm Oil
106,7/17/2023,7/31/2023,14,29,29,Delivered,Paid,7/31/2023,Proteins
109,9/16/2023,10/16/2023,30,48,48,Delivered,Paid,10/16/2023,Fruits
110,9/9/2023,9/11/2023,2,18,18,Delivered,Paid,9/11/2023,Vegetables
109,1/29/2023,2/3/2023,5,96,96,Delivered,Paid,2/3/2023,Proteins
105,8/23/2023,9/20/2023,28,53,0,Cancelled,Cancelled,Cancelled ,Proteins
103,8/21/2023,9/3/2023,13,16,16,Delivered,Paid,9/3/2023,Dairy
102,9/16/2023,10/6/2023,20,89,89,Delivered,Paid,10/6/2023,Dairy
105,11/1/2023,11/27/2023,26,6,6,Delivered,Paid,11/27/2023,Proteins
110,1/9/2023,1/22/2023,13,86,86,Delivered,Paid,1/22/2023,Palm Oil
107,5/2/2023,5/22/2023,20,99,99,Delivered,Paid,5/22/2023,Dairy
110,4/23/2023,5/14/2023,21,39,39,Delivered,Paid,5/14/2023,Fruits
101,12/15/2023,12/30/2023,15,37,37,Delivered,Paid,12/30/2023,Vegetables
110,1/4/2023,1/21/2023,17,68,68,Delivered,Paid,1/21/2023,Vegetables
101,10/14/2023,11/13/2023,30,64,64,Delivered,Paid,11/13/2023,Palm Oil
105,2/20/2023,3/19/2023,27,26,26,Delivered,Paid,3/19/2023,Proteins
107,1/4/2023,1/29/2023,25,48,48,Delivered,Paid,1/29/2023,Fruits
102,11/8/2023,11/11/2023,3,26,26,Delivered,Paid,11/11/2023,Palm Oil
110,8/28/2023,9/17/2023,20,13,13,Delivered,Paid,9/17/2023,Tomatoes
102,11/1/2023,11/7/2023,6,25,25,Delivered,Paid,11/7/2023,Proteins
107,8/26/2023,9/6/2023,11,11,11,Delivered,Paid,9/6/2023,Proteins
102,12/1/2023,12/29/2023,28,45,45,Delivered,Paid,12/29/2023,Proteins
108,7/7/2023,7/17/2023,10,67,67,Delivered,Paid,7/17/2023,Palm Oil
101,1/28/2023,2/19/2023,22,93,93,Delivered,Paid,2/19/2023,Fruits
110,11/4/2023,11/29/2023,25,17,17,Delivered,Paid,11/29/2023,Vegetables
105,10/9/2023,10/20/2023,11,86,86,Delivered,Paid,10/20/2023,Fruits
104,11/4/2023,12/1/2023,27,50,50,Delivered,Paid,12/1/2023,Fruits
104,11/29/2023,12/28/2023,29,38,38,Delivered,Paid,12/28/2023,Palm Oil
108,3/30/2023,4/19/2023,20,82,82,Delivered,Paid,4/19/2023,Palm Oil
108,6/5/2023,6/8/2023,3,44,44,Delivered,Paid,6/8/2023,Proteins
101,12/24/2023,1/12/2024,19,23,23,Delivered,Paid,1/12/2024,Fruits
108,10/23/2023,10/27/2023,4,56,56,Delivered,Paid,10/27/2023,Vegetables
107,4/1/2023,4/11/2023,10,84,84,Delivered,Paid,4/11/2023,Dairy
107,5/28/2023,6/16/2023,19,100,100,Delivered,Paid,6/16/2023,Vegetables
108,1/23/2023,1/28/2023,5,94,94,Delivered,Paid,1/28/2023,Proteins
101,7/2/2023,7/3/2023,1,85,85,Delivered,Paid,7/3/2023,Proteins
105,8/1/2023,8/11/2023,10,56,56,Delivered,Paid,8/11/2023,Proteins
102,5/9/2023,5/23/2023,14,28,28,Delivered,Paid,5/23/2023,Proteins
106,4/6/2023,4/21/2023,15,1,1,Delivered,Paid,4/21/2023,Proteins
109,2/12/2023,3/6/2023,22,71,71,Delivered,Paid,3/6/2023,Vegetables
101,5/16/2023,5/30/2023,14,55,55,Delivered,Paid,5/30/2023,Proteins
105,1/21/2023,2/20/2023,30,24,24,Delivered,Paid,2/20/2023,Proteins
109,7/6/2023,8/1/2023,26,49,49,Delivered,Paid,8/1/2023,Dairy
110,1/11/2023,2/9/2023,29,57,57,Delivered,Paid,2/9/2023,Palm Oil
107,4/20/2023,5/8/2023,18,36,36,Delivered,Paid,5/8/2023,Palm Oil
109,2/20/2023,3/7/2023,15,79,0,Cancelled,Cancelled,Cancelled ,Dairy
104,4/8/2023,4/9/2023,1,52,52,Delivered,Paid,4/9/2023,Palm Oil
107,6/27/2023,7/21/2023,24,9,9,Delivered,Paid,7/21/2023,Proteins
109,1/19/2023,2/3/2023,15,94,94,Delivered,Paid,2/3/2023,Vegetables
108,4/30/2023,5/8/2023,8,37,37,Delivered,Paid,5/8/2023,Dairy
103,10/7/2023,10/29/2023,22,72,72,Delivered,Paid,10/29/2023,Proteins
107,1/19/2023,2/18/2023,30,16,16,Delivered,Paid,2/18/2023,Proteins
102,10/15/2023,10/26/2023,11,94,94,Delivered,Paid,10/26/2023,Dairy
110,5/26/2023,6/8/2023,13,70,70,Delivered,Paid,6/8/2023,Proteins
107,10/31/2023,11/13/2023,13,93,93,Delivered,Paid,11/13/2023,Vegetables
102,4/17/2023,4/30/2023,13,70,70,Delivered,Paid,4/30/2023,Fruits
101,4/11/2023,4/21/2023,10,2,2,Delivered,Paid,4/21/2023,Palm Oil
108,1/4/2023,1/30/2023,26,22,22,Delivered,Paid,1/30/2023,Vegetables
101,12/24/2023,1/23/2024,30,48,48,Delivered,Paid,1/23/2024,Palm Oil
103,7/13/2023,8/12/2023,30,89,89,Delivered,Paid,8/12/2023,Proteins
107,5/22/2023,6/16/2023,25,17,17,Delivered,Paid,6/16/2023,Proteins
102,5/26/2023,6/6/2023,11,64,64,Delivered,Paid,6/6/2023,Fruits
109,10/22/2023,10/26/2023,4,4,4,Delivered,Paid,10/26/2023,Palm Oil
109,3/13/2023,3/19/2023,6,22,22,Delivered,Paid,3/19/2023,Proteins
110,5/23/2023,6/4/2023,12,11,11,Delivered,Paid,6/4/2023,Proteins
107,3/26/2023,4/23/2023,28,35,35,Delivered,Paid,4/23/2023,Tomatoes
102,8/9/2023,9/1/2023,23,30,30,Delivered,Paid,9/1/2023,Palm Oil
108,11/28/2023,12/13/2023,15,58,58,Delivered,Paid,12/13/2023,Palm Oil
108,2/4/2023,2/5/2023,1,7,7,Delivered,Paid,2/5/2023,Proteins
108,5/7/2023,5/10/2023,3,2,2,Delivered,Paid,5/10/2023,Dairy
104,11/24/2023,12/4/2023,10,32,32,Delivered,Paid,12/4/2023,Palm Oil
110,3/30/2023,4/25/2023,26,90,90,Delivered,Paid,4/25/2023,Proteins
103,11/28/2023,12/22/2023,24,10,10,Delivered,Paid,12/22/2023,Proteins
102,9/5/2023,9/24/2023,19,64,64,Delivered,Paid,9/24/2023,Proteins
107,2/19/2023,3/6/2023,15,19,19,Delivered,Paid,3/6/2023,Vegetables
107,6/1/2023,6/22/2023,21,30,30,Delivered,Paid,6/22/2023,Palm Oil
110,3/20/2023,4/17/2023,28,70,70,Delivered,Paid,4/17/2023,Proteins
102,2/9/2023,3/11/2023,30,55,55,Delivered,Paid,3/11/2023,Palm Oil
101,12/30/2023,12/31/2023,1,29,29,Delivered,Paid,12/31/2023,Dairy
104,11/15/2023,12/3/2023,18,45,45,Delivered,Paid,12/3/2023,Proteins
110,10/23/2023,11/5/2023,13,90,90,Delivered,Paid,11/5/2023,Palm Oil
107,5/14/2023,6/13/2023,30,99,99,Delivered,Paid,6/13/2023,Dairy
107,8/25/2023,8/30/2023,5,81,81,Delivered,Paid,8/30/2023,Fruits
109,5/11/2023,5/29/2023,18,45,45,Delivered,Paid,5/29/2023,Dairy
104,2/9/2023,3/5/2023,24,29,29,Delivered,Paid,3/5/2023,Proteins
103,1/8/2023,1/14/2023,6,100,100,Delivered,Paid,1/14/2023,Proteins
110,10/23/2023,10/27/2023,4,52,52,Delivered,Paid,10/27/2023,Proteins
102,12/9/2023,12/24/2023,15,91,0,Cancelled,Cancelled,Cancelled ,Fruits
101,2/28/2023,3/9/2023,9,53,53,Delivered,Paid,3/9/2023,Proteins
109,3/6/2023,4/5/2023,30,28,28,Delivered,Paid,4/5/2023,Palm Oil
106,8/28/2023,9/13/2023,16,8,0,Cancelled,Cancelled,Cancelled ,Dairy
106,2/5/2023,3/6/2023,29,16,16,Delivered,Paid,3/6/2023,Proteins
105,7/4/2023,7/12/2023,8,2,2,Delivered,Paid,7/12/2023,Fruits
106,2/10/2023,2/17/2023,7,9,9,Delivered,Paid,2/17/2023,Proteins
107,3/24/2023,4/2/2023,9,67,67,Delivered,Paid,4/2/2023,Proteins
107,4/11/2023,5/5/2023,24,100,100,Delivered,Paid,5/5/2023,Vegetables
106,8/17/2023,8/23/2023,6,17,17,Delivered,Paid,8/23/2023,Palm Oil
101,9/20/2023,10/15/2023,25,32,32,Delivered,Paid,10/15/2023,Proteins
107,2/25/2023,3/16/2023,19,44,44,Delivered,Paid,3/16/2023,Palm Oil
109,9/13/2023,10/3/2023,20,28,28,Delivered,Paid,10/3/2023,Fruits
106,2/17/2023,3/10/2023,21,10,10,Delivered,Paid,3/10/2023,Proteins
101,5/17/2023,5/24/2023,7,1,1,Delivered,Paid,5/24/2023,Palm Oil
109,12/12/2023,1/7/2024,26,6,6,Delivered,Paid,1/7/2024,Dairy
109,5/28/2023,6/8/2023,11,99,99,Delivered,Paid,6/8/2023,Dairy
101,12/24/2023,1/8/2024,15,15,15,Delivered,Paid,1/8/2024,Proteins
104,2/1/2023,2/7/2023,6,31,31,Delivered,Paid,2/7/2023,Dairy
109,6/30/2023,7/30/2023,30,88,88,Delivered,Paid,7/30/2023,Palm Oil
101,1/6/2023,1/13/2023,7,24,24,Delivered,Paid,1/13/2023,Proteins
105,2/14/2023,2/23/2023,9,72,72,Delivered,Paid,2/23/2023,Proteins
109,5/28/2023,6/21/2023,24,57,57,Delivered,Paid,6/21/2023,Dairy
103,5/11/2023,6/5/2023,25,93,93,Delivered,Paid,6/5/2023,Proteins
101,10/22/2023,11/3/2023,12,21,21,Delivered,Paid,11/3/2023,Tomatoes
105,6/18/2023,7/13/2023,25,69,69,Delivered,Paid,7/13/2023,Palm Oil
106,10/25/2023,11/18/2023,24,68,68,Delivered,Paid,11/18/2023,Tomatoes
105,10/22/2023,11/17/2023,26,52,52,Delivered,Paid,11/17/2023,Dairy
107,7/21/2023,8/4/2023,14,69,69,Delivered,Paid,8/4/2023,Dairy
103,2/8/2023,3/9/2023,29,91,91,Delivered,Paid,3/9/2023,Proteins
104,9/9/2023,9/27/2023,18,41,41,Delivered,Paid,9/27/2023,Dairy
101,5/9/2023,5/28/2023,19,47,47,Delivered,Paid,5/28/2023,Fruits
105,3/4/2023,3/29/2023,25,29,29,Delivered,Paid,3/29/2023,Proteins
101,11/18/2023,11/23/2023,5,55,55,Delivered,Paid,11/23/2023,Dairy
106,8/28/2023,8/31/2023,3,9,9,Delivered,Paid,8/31/2023,Palm Oil
101,4/1/2023,4/5/2023,4,80,80,Delivered,Paid,4/5/2023,Proteins
103,5/11/2023,5/26/2023,15,6,6,Delivered,Paid,5/26/2023,Proteins
109,4/15/2023,5/5/2023,20,61,61,Delivered,Paid,5/5/2023,Dairy
103,1/18/2023,1/29/2023,11,40,40,Delivered,Paid,1/29/2023,Palm Oil
101,6/20/2023,7/16/2023,26,24,24,Delivered,Paid,7/16/2023,Proteins
102,3/13/2023,4/11/2023,29,93,93,Delivered,Paid,4/11/2023,Tomatoes
105,1/30/2023,2/11/2023,12,53,53,Delivered,Paid,2/11/2023,Proteins
107,11/20/2023,11/28/2023,8,63,63,Delivered,Paid,11/28/2023,Fruits
109,7/5/2023,7/26/2023,21,24,24,Delivered,Paid,7/26/2023,Dairy
105,2/16/2023,3/5/2023,17,50,50,Delivered,Paid,3/5/2023,Proteins
107,9/13/2023,10/1/2023,18,27,27,Delivered,Paid,10/1/2023,Palm Oil
101,3/12/2023,3/23/2023,11,50,50,Delivered,Paid,3/23/2023,Dairy
102,11/1/2023,11/10/2023,9,68,68,Delivered,Paid,11/10/2023,Palm Oil
107,8/20/2023,9/6/2023,17,42,42,Delivered,Paid,9/6/2023,Vegetables
101,11/4/2023,11/9/2023,5,82,82,Delivered,Paid,11/9/2023,Tomatoes
109,11/22/2023,12/12/2023,20,19,19,Delivered,Paid,12/12/2023,Palm Oil
107,2/14/2023,2/24/2023,10,74,74,Delivered,Paid,2/24/2023,Palm Oil
108,3/7/2023,3/27/2023,20,99,99,Delivered,Paid,3/27/2023,Proteins
103,2/4/2023,2/24/2023,20,79,79,Delivered,Paid,2/24/2023,Palm Oil
108,8/12/2023,8/30/2023,18,10,10,Delivered,Paid,8/30/2023,Palm Oil
